order_id,user_id,amount,status,city,order_date
139,86,775.22,completed,MOSCOW,2024-12-14
140,91,2935.29,pending,MOSCOW,2024-08-04
141,35,2534.38,completed,SPB,2024-11-01
142,65,3061.16,completed,SPB,2024-02-02
143,99,100.37,completed,MOSCOW,2024-07-16
144,47,4361.9,completed,SPB,2024-07-14
145,78,4661.27,pending,YEKATERINBURG,2024-11-01
146,3,2830.01,completed,NOVOSIBIRSK,2024-08-27
147,1,3486.29,completed,NOVOSIBIRSK,2024-09-27
148,5,4613.27,completed,MOSCOW,2024-05-08
149,90,3539.12,cancelled,KAZAN,2024-10-10
150,14,771.17,pending,MOSCOW,2024-01-06
151,27,2885.68,completed,SPB,2024-12-14
152,9,3037.51,completed,KAZAN,2024-02-28
153,79,2126.41,completed,SPB,2024-12-15
154,15,3684.86,pending,YEKATERINBURG,2024-10-01
155,90,4672.49,completed,SPB,2024-05-16
156,42,4628.59,completed,YEKATERINBURG,2024-11-24
157,77,2259.69,completed,YEKATERINBURG,2024-06-23
158,51,575.06,completed,SPB,2024-02-27
159,63,4924.36,completed,SPB,2024-05-30
160,96,4196.1,pending,YEKATERINBURG,2024-08-10
161,52,632.07,completed,KAZAN,2024-03-21
162,96,4605.0,completed,YEKATERINBURG,2024-08-20
163,4,4350.78,completed,NOVOSIBIRSK,2024-01-02
164,94,2599.0,cancelled,YEKATERINBURG,2024-05-14
165,23,2960.46,completed,KAZAN,2024-09-13
166,15,2001.02,pending,NOVOSIBIRSK,2024-04-01
167,43,283.26,completed,MOSCOW,2024-09-16
168,29,1682.63,completed,MOSCOW,2024-02-24
169,36,4016.24,completed,KAZAN,2024-11-16
170,13,33.11,completed,YEKATERINBURG,2024-06-01
171,32,1674.16,completed,SPB,2024-11-23
172,71,1996.86,pending,KAZAN,2024-09-16
173,59,2691.6,completed,NOVOSIBIRSK,2024-11-07
174,86,4600.08,completed,NOVOSIBIRSK,2024-04-11
175,28,1738.27,completed,MOSCOW,2024-03-19
176,66,1741.3,cancelled,NOVOSIBIRSK,2024-07-10
177,42,3690.13,pending,KAZAN,2024-03-23
178,45,2266.57,completed,NOVOSIBIRSK,2024-10-03
179,62,1130.78,cancelled,KAZAN,2024-09-28
180,57,2267.67,completed,SPB,2024-01-01
181,6,712.88,completed,MOSCOW,2024-11-02
182,28,890.17,pending,NOVOSIBIRSK,2024-06-14
183,28,2496.86,pending,KAZAN,2024-09-07
184,44,2100.44,completed,YEKATERINBURG,2024-01-10
185,84,4575.08,completed,MOSCOW,2024-02-27
186,30,1818.35,completed,SPB,2024-07-04
187,62,2907.14,cancelled,KAZAN,2024-06-06
188,75,3165.0,completed,SPB,2024-05-02
189,92,75.34,completed,SPB,2024-01-30
190,89,3321.05,completed,NOVOSIBIRSK,2024-05-03
191,62,898.4,completed,NOVOSIBIRSK,2024-10-17
192,97,4805.74,completed,KAZAN,2024-02-10
193,1,751.83,cancelled,YEKATERINBURG,2024-02-13
194,27,2078.97,completed,KAZAN,2024-09-05
195,62,435.89,completed,YEKATERINBURG,2024-02-05
196,77,4984.4,completed,SPB,2024-09-29
197,3,2515.95,pending,MOSCOW,2024-03-05
198,70,2980.97,completed,KAZAN,2024-03-06
199,72,344.71,completed,KAZAN,2024-12-03
200,27,3752.3,pending,YEKATERINBURG,2024-08-31
201,9,1057.43,pending,SPB,2024-10-08
202,62,4491.29,pending,SPB,2024-03-25
203,37,1033.65,cancelled,YEKATERINBURG,2024-05-15
204,97,961.53,completed,SPB,2024-09-27
205,51,192.38,pending,NOVOSIBIRSK,2024-11-06
206,44,2365.61,completed,MOSCOW,2024-08-04
207,24,2828.56,pending,KAZAN,2024-04-18
208,79,337.89,pending,MOSCOW,2024-10-03
209,59,3879.88,pending,KAZAN,2024-12-19
210,32,2271.91,completed,NOVOSIBIRSK,2024-04-12
211,96,2626.71,completed,SPB,2024-06-08
212,88,2209.41,completed,YEKATERINBURG,2024-07-23
213,52,2009.81,cancelled,NOVOSIBIRSK,2024-12-09
214,62,2802.61,cancelled,MOSCOW,2024-11-28
215,58,784.65,completed,YEKATERINBURG,2024-07-10
216,52,917.82,completed,SPB,2024-08-12
217,12,4310.31,completed,NOVOSIBIRSK,2024-09-21
218,39,4731.12,pending,YEKATERINBURG,2024-08-19
219,2,1872.81,pending,NOVOSIBIRSK,2024-03-02
220,3,1361.02,completed,NOVOSIBIRSK,2024-05-06
221,56,3223.56,completed,SPB,2024-04-25
222,81,2049.58,pending,KAZAN,2024-02-02
223,59,136.68,pending,YEKATERINBURG,2024-06-22
224,2,789.2,completed,SPB,2024-01-11
225,2,3582.7,completed,NOVOSIBIRSK,2024-10-28
226,92,3298.03,completed,SPB,2024-10-10
227,54,145.21,completed,KAZAN,2024-04-27
228,87,1117.64,completed,YEKATERINBURG,2024-10-28
229,96,1163.06,completed,KAZAN,2024-04-22
230,97,3362.74,pending,MOSCOW,2024-01-04
231,1,108.36,completed,YEKATERINBURG,2024-02-06
232,19,529.5,pending,KAZAN,2024-12-28
233,2,4001.58,completed,NOVOSIBIRSK,2024-11-19
234,53,900.94,completed,YEKATERINBURG,2024-01-31
235,44,3267.2,completed,YEKATERINBURG,2024-04-27
236,90,1198.53,completed,SPB,2024-02-04
237,32,506.21,pending,NOVOSIBIRSK,2024-01-17
238,70,1223.43,cancelled,MOSCOW,2024-06-18
239,32,3614.11,completed,KAZAN,2024-02-06
240,68,4279.93,completed,SPB,2024-09-20
241,55,4152.8,pending,KAZAN,2024-05-01
242,75,1991.95,completed,MOSCOW,2024-05-22
243,56,3343.74,completed,MOSCOW,2024-12-08
244,17,1032.87,pending,YEKATERINBURG,2024-09-05
245,38,1472.81,completed,MOSCOW,2024-04-19
246,24,4482.72,completed,KAZAN,2024-10-03
247,69,74.88,completed,NOVOSIBIRSK,2024-03-08
248,98,436.69,pending,NOVOSIBIRSK,2024-10-19
249,70,1047.35,completed,YEKATERINBURG,2024-10-22
250,86,142.4,completed,KAZAN,2024-08-30
251,11,915.36,pending,KAZAN,2024-05-04
252,16,2919.38,completed,MOSCOW,2024-08-30
253,97,2112.91,pending,KAZAN,2024-07-27
254,73,4464.43,completed,SPB,2024-04-07
255,59,4089.04,cancelled,MOSCOW,2024-02-18
256,70,1715.67,completed,SPB,2024-02-19
257,80,1304.52,completed,YEKATERINBURG,2024-12-03
258,93,1904.67,completed,NOVOSIBIRSK,2024-08-08
259,3,2955.57,completed,YEKATERINBURG,2024-06-30
260,20,1347.64,pending,NOVOSIBIRSK,2024-08-04
261,59,3124.5,cancelled,YEKATERINBURG,2024-07-29
262,36,2052.96,completed,KAZAN,2024-08-27
263,19,2764.72,completed,SPB,2024-01-28
264,90,2186.27,pending,NOVOSIBIRSK,2024-12-10
265,67,1479.38,pending,MOSCOW,2024-11-30
266,19,4742.78,completed,SPB,2024-11-26
267,20,3820.39,completed,MOSCOW,2024-02-20
268,96,709.16,completed,SPB,2024-02-01
269,71,4343.66,completed,SPB,2024-07-25
270,52,2442.28,completed,YEKATERINBURG,2024-06-22
271,33,4473.82,completed,NOVOSIBIRSK,2024-02-25
272,40,4001.28,completed,NOVOSIBIRSK,2024-05-07
273,39,2131.82,pending,SPB,2024-04-08
274,82,122.12,completed,KAZAN,2024-04-07
275,1,1350.7,completed,KAZAN,2024-10-01
276,11,2712.75,completed,MOSCOW,2024-08-17
277,92,3171.06,completed,MOSCOW,2024-03-12
278,57,1296.86,completed,YEKATERINBURG,2024-08-04
279,89,705.39,completed,SPB,2024-04-03
280,50,4176.3,completed,MOSCOW,2024-05-22
281,23,4922.17,completed,MOSCOW,2024-08-24
282,31,2633.19,completed,SPB,2024-05-07
283,94,866.68,completed,YEKATERINBURG,2024-02-08
284,42,1368.81,pending,MOSCOW,2024-08-14
285,99,101.77,completed,YEKATERINBURG,2024-10-08
286,7,4572.35,pending,NOVOSIBIRSK,2024-02-20
287,16,597.58,completed,YEKATERINBURG,2024-01-26
288,90,2886.82,completed,KAZAN,2024-11-29
289,60,1377.54,completed,KAZAN,2024-10-03
290,2,2775.35,completed,YEKATERINBURG,2024-01-08
291,1,3260.59,pending,KAZAN,2024-02-17
292,48,4150.41,pending,NOVOSIBIRSK,2024-05-01
293,12,1040.04,pending,SPB,2024-03-26
294,69,64.87,completed,KAZAN,2024-07-27
295,37,693.06,completed,KAZAN,2024-09-05
296,32,4501.09,completed,YEKATERINBURG,2024-09-03
297,9,4370.71,completed,NOVOSIBIRSK,2024-04-19
298,99,2991.09,completed,SPB,2024-07-24
299,19,3006.58,completed,YEKATERINBURG,2024-01-31
300,48,3328.53,completed,YEKATERINBURG,2024-03-25
301,80,885.1,completed,NOVOSIBIRSK,2024-07-13
302,3,4572.92,pending,SPB,2024-01-02
303,20,2099.66,cancelled,NOVOSIBIRSK,2024-07-18
304,24,1921.86,cancelled,SPB,2024-05-15
305,54,2599.4,completed,NOVOSIBIRSK,2024-08-20
306,33,244.36,completed,YEKATERINBURG,2024-05-26
307,24,839.75,completed,YEKATERINBURG,2024-08-04
308,75,3692.79,pending,MOSCOW,2024-12-22
309,72,423.17,completed,KAZAN,2024-10-11
310,36,3019.73,completed,NOVOSIBIRSK,2024-12-04
311,38,1234.29,pending,MOSCOW,2024-09-06
312,84,1952.59,completed,KAZAN,2024-03-20
313,99,1450.58,completed,NOVOSIBIRSK,2024-04-07
314,89,1784.81,completed,SPB,2024-05-31
315,99,3598.04,completed,KAZAN,2024-04-21
316,25,1492.64,completed,YEKATERINBURG,2024-01-30
317,93,2836.36,completed,MOSCOW,2024-10-23
318,18,2385.49,completed,KAZAN,2024-10-04
319,82,3321.72,completed,KAZAN,2024-02-01
320,66,4684.78,pending,YEKATERINBURG,2024-06-09
321,54,3665.53,completed,NOVOSIBIRSK,2024-01-30
322,35,1082.55,completed,SPB,2024-01-26
323,80,165.6,completed,YEKATERINBURG,2024-10-26
324,61,1318.7,cancelled,SPB,2024-09-01
325,41,2979.44,completed,NOVOSIBIRSK,2024-09-14
326,100,266.61,completed,KAZAN,2024-09-28
327,33,2486.87,pending,SPB,2024-03-21
328,68,2988.25,pending,MOSCOW,2024-01-30
329,33,1677.88,completed,MOSCOW,2024-09-17
330,14,3856.85,pending,YEKATERINBURG,2024-02-11
331,21,541.93,completed,NOVOSIBIRSK,2024-04-05
332,48,384.94,completed,YEKATERINBURG,2024-02-05
333,20,3643.66,completed,YEKATERINBURG,2024-10-31
334,8,2482.5,completed,YEKATERINBURG,2024-02-04
335,7,3445.13,pending,MOSCOW,2024-12-11
336,67,2179.79,completed,MOSCOW,2024-04-30
337,17,1239.55,completed,YEKATERINBURG,2024-07-25
338,33,4097.32,pending,MOSCOW,2024-03-02
339,48,3999.09,pending,NOVOSIBIRSK,2024-10-18
340,76,3476.54,completed,YEKATERINBURG,2024-05-06
341,59,1368.0,completed,MOSCOW,2024-10-23
342,86,2955.25,completed,SPB,2024-10-31
343,22,1811.26,pending,YEKATERINBURG,2024-01-21
344,30,466.99,completed,YEKATERINBURG,2024-11-13
345,38,4587.39,cancelled,NOVOSIBIRSK,2024-02-11
346,51,692.72,completed,KAZAN,2024-08-02
347,54,4751.68,completed,KAZAN,2024-12-02
348,8,2235.57,completed,NOVOSIBIRSK,2024-10-25
349,27,933.81,completed,NOVOSIBIRSK,2024-10-16
350,27,2714.09,completed,NOVOSIBIRSK,2024-09-24
351,98,4366.0,cancelled,KAZAN,2024-06-10
352,21,3663.8,completed,NOVOSIBIRSK,2024-05-13
353,30,4034.74,completed,MOSCOW,2024-04-14
354,97,3297.33,pending,YEKATERINBURG,2024-12-08
355,28,3464.46,completed,YEKATERINBURG,2024-06-09
356,64,4247.49,pending,SPB,2024-05-02
357,97,1255.84,completed,SPB,2024-05-15
358,69,2452.23,completed,YEKATERINBURG,2024-07-21
359,61,1113.84,completed,MOSCOW,2024-03-08
360,48,4938.46,completed,KAZAN,2024-12-09
361,19,4720.86,cancelled,KAZAN,2024-11-26
362,4,206.74,completed,MOSCOW,2024-06-02
363,35,3530.82,completed,KAZAN,2024-08-22
364,64,4626.99,completed,NOVOSIBIRSK,2024-06-10
365,49,911.07,completed,YEKATERINBURG,2024-02-07
366,17,2844.05,pending,YEKATERINBURG,2024-01-05
367,44,4578.29,completed,MOSCOW,2024-08-22
368,92,179.39,completed,KAZAN,2024-11-14
369,30,3490.13,cancelled,SPB,2024-10-15
370,93,1493.77,completed,SPB,2024-02-21
371,46,4622.74,cancelled,KAZAN,2024-02-07
372,6,4855.58,completed,SPB,2024-10-02
373,99,4721.89,completed,MOSCOW,2024-04-19
374,37,2376.33,completed,MOSCOW,2024-09-16
375,24,4311.59,pending,KAZAN,2024-05-15
376,93,4224.3,cancelled,SPB,2024-03-08
377,46,1602.31,completed,MOSCOW,2024-06-27
378,53,4146.29,completed,MOSCOW,2024-02-05
379,95,194.67,completed,NOVOSIBIRSK,2024-05-05
380,99,2985.39,completed,NOVOSIBIRSK,2024-07-08
381,60,1157.74,completed,MOSCOW,2024-05-25
382,97,611.63,cancelled,KAZAN,2024-03-21
383,63,394.0,completed,YEKATERINBURG,2024-08-12
384,85,3484.48,completed,YEKATERINBURG,2024-10-05
385,32,1705.98,completed,MOSCOW,2024-12-26
386,87,3626.59,completed,MOSCOW,2024-06-03
387,33,336.13,completed,MOSCOW,2024-11-09
388,67,1583.3,completed,KAZAN,2024-11-30
389,18,2702.06,pending,NOVOSIBIRSK,2024-09-27
390,25,3955.71,completed,MOSCOW,2024-01-05
391,95,1600.57,completed,MOSCOW,2024-12-07
392,54,3133.2,completed,SPB,2024-10-10
393,58,4431.03,pending,KAZAN,2024-06-02
394,67,3083.16,pending,MOSCOW,2024-12-05
395,46,1172.47,completed,SPB,2024-02-23
396,24,131.76,pending,YEKATERINBURG,2024-03-09
397,32,4351.79,completed,MOSCOW,2024-05-15
398,47,116.13,completed,MOSCOW,2024-02-29
399,86,4374.76,completed,SPB,2024-02-24
400,23,2649.4,completed,KAZAN,2024-10-10
401,66,4695.95,completed,MOSCOW,2024-03-20
402,27,3995.93,cancelled,YEKATERINBURG,2024-05-19
403,2,4989.69,pending,MOSCOW,2024-05-24
404,90,1760.05,completed,YEKATERINBURG,2024-11-05
405,17,3838.27,completed,NOVOSIBIRSK,2024-04-17
406,33,2015.64,completed,NOVOSIBIRSK,2024-06-24
407,9,2404.58,completed,YEKATERINBURG,2024-04-14
408,43,3141.25,completed,KAZAN,2024-12-17
409,48,4369.65,completed,MOSCOW,2024-11-20
410,39,4920.58,completed,MOSCOW,2024-05-15
411,93,3843.68,pending,NOVOSIBIRSK,2024-09-15
412,42,2094.66,completed,YEKATERINBURG,2024-09-07
413,26,2112.57,completed,MOSCOW,2024-05-08
414,99,3690.54,pending,MOSCOW,2024-01-27
415,50,1201.5,completed,KAZAN,2024-02-17
416,25,561.27,completed,SPB,2024-11-20
417,24,1779.56,completed,NOVOSIBIRSK,2024-08-04
418,13,1443.32,completed,NOVOSIBIRSK,2024-05-21
419,60,1488.58,pending,SPB,2024-01-23
420,7,1175.7,completed,MOSCOW,2024-01-02
421,57,220.05,completed,KAZAN,2024-06-19
422,36,99.19,pending,KAZAN,2024-03-07
423,45,4938.73,pending,NOVOSIBIRSK,2024-11-22
424,20,2144.59,pending,KAZAN,2024-05-14
425,65,1927.79,completed,SPB,2024-03-23
426,8,3401.44,completed,MOSCOW,2024-08-14
427,16,1099.09,cancelled,SPB,2024-10-09
428,14,4750.31,pending,YEKATERINBURG,2024-12-27
429,76,3933.86,completed,NOVOSIBIRSK,2024-08-06
430,87,456.16,completed,KAZAN,2024-10-14
431,15,2093.73,completed,YEKATERINBURG,2024-01-05
432,92,4396.8,cancelled,KAZAN,2024-02-27
433,98,4724.21,completed,MOSCOW,2024-02-08
434,66,2342.33,completed,MOSCOW,2024-12-19
435,32,3070.92,completed,MOSCOW,2024-03-17
436,87,843.5,completed,KAZAN,2024-10-06
437,63,4955.93,pending,YEKATERINBURG,2024-01-19
438,86,1166.04,completed,MOSCOW,2024-07-08
439,51,4714.23,pending,YEKATERINBURG,2024-10-25
440,25,3251.74,cancelled,KAZAN,2024-10-09
441,58,3042.61,completed,YEKATERINBURG,2024-03-16
442,63,2568.32,completed,KAZAN,2024-08-08
443,62,1161.04,completed,KAZAN,2024-03-06
444,22,890.87,pending,NOVOSIBIRSK,2024-01-22
445,58,1110.23,completed,KAZAN,2024-06-06
446,58,940.33,completed,KAZAN,2024-07-05
447,86,3900.13,pending,SPB,2024-01-21
448,49,1757.13,completed,MOSCOW,2024-07-02
449,52,298.63,cancelled,NOVOSIBIRSK,2024-04-17
450,42,4845.82,completed,NOVOSIBIRSK,2024-12-15
451,70,4420.09,completed,NOVOSIBIRSK,2024-05-07
452,15,4639.48,completed,SPB,2024-12-07
453,54,4974.59,pending,KAZAN,2024-02-22
454,60,877.74,completed,MOSCOW,2024-06-30
455,97,1987.25,pending,YEKATERINBURG,2024-10-13
456,8,3793.61,cancelled,KAZAN,2024-07-27
457,53,3483.14,completed,SPB,2024-11-13
458,60,777.94,cancelled,KAZAN,2024-03-20
459,5,4081.01,completed,KAZAN,2024-05-01
460,68,1129.96,completed,SPB,2024-03-24
461,6,1126.85,completed,NOVOSIBIRSK,2024-03-31
462,96,2689.5,pending,NOVOSIBIRSK,2024-07-30
463,94,2968.77,completed,MOSCOW,2024-01-13
464,47,2904.63,completed,MOSCOW,2024-04-01
465,99,466.52,completed,NOVOSIBIRSK,2024-06-19
466,55,4388.53,completed,YEKATERINBURG,2024-07-29
467,40,1335.34,completed,KAZAN,2024-12-08
468,52,656.28,pending,YEKATERINBURG,2024-05-07
469,16,4444.85,pending,KAZAN,2024-05-16
470,13,4778.7,completed,NOVOSIBIRSK,2024-03-22
471,30,4312.02,cancelled,MOSCOW,2024-12-25
472,19,4049.49,completed,MOSCOW,2024-02-25
473,17,3279.66,cancelled,YEKATERINBURG,2024-07-14
474,63,2758.78,completed,MOSCOW,2024-01-20
475,19,444.06,completed,NOVOSIBIRSK,2024-08-28
476,92,2048.18,completed,YEKATERINBURG,2024-04-23
477,58,1869.72,pending,KAZAN,2024-04-12
478,55,1306.17,completed,MOSCOW,2024-08-23
479,90,3619.87,completed,SPB,2024-06-28
480,90,2484.42,completed,MOSCOW,2024-06-05
481,62,414.42,completed,KAZAN,2024-04-26
482,23,1108.71,completed,YEKATERINBURG,2024-04-24
483,9,3419.46,pending,KAZAN,2024-01-13
484,12,389.89,pending,SPB,2024-12-03
485,1,4257.52,completed,NOVOSIBIRSK,2024-04-08
486,58,2480.78,pending,MOSCOW,2024-07-23
487,1,2408.13,completed,YEKATERINBURG,2024-06-17
488,34,2966.11,pending,NOVOSIBIRSK,2024-05-22
489,96,4125.16,pending,KAZAN,2024-02-05
490,48,1745.57,completed,YEKATERINBURG,2024-05-22
491,89,3393.3,pending,NOVOSIBIRSK,2024-06-28
492,1,2833.0,completed,YEKATERINBURG,2024-11-24
493,16,1342.47,completed,SPB,2024-09-17
494,61,4394.36,pending,SPB,2024-07-23
495,64,3989.16,completed,MOSCOW,2024-12-13
496,63,3295.67,completed,MOSCOW,2024-10-01
497,69,4254.4,completed,SPB,2024-06-18
498,22,4337.8,pending,YEKATERINBURG,2024-01-15
499,93,3544.73,completed,SPB,2024-02-29
500,67,4186.7,completed,MOSCOW,2024-05-13
501,76,3490.38,pending,SPB,2024-04-01
502,26,3403.9,pending,SPB,2024-10-24
503,16,3096.87,completed,YEKATERINBURG,2024-05-15
504,51,3766.06,completed,NOVOSIBIRSK,2024-01-20
505,86,801.44,completed,MOSCOW,2024-02-25
506,57,4405.55,completed,YEKATERINBURG,2024-11-01
507,29,4360.5,completed,SPB,2024-08-10
508,78,155.94,pending,SPB,2024-06-25
509,92,4130.83,completed,NOVOSIBIRSK,2024-06-09
510,69,653.06,completed,MOSCOW,2024-08-11
511,47,1682.24,completed,MOSCOW,2024-11-06
512,94,3720.11,pending,KAZAN,2024-09-18
513,62,812.19,completed,MOSCOW,2024-02-29
514,69,4091.66,cancelled,NOVOSIBIRSK,2024-07-16
515,76,4162.35,completed,KAZAN,2024-10-22
516,16,2542.26,completed,KAZAN,2024-04-07
517,90,41.87,completed,SPB,2024-05-10
518,90,1442.32,completed,SPB,2024-01-23
519,48,3088.47,completed,MOSCOW,2024-12-28
